Time,Utot,TinH2,TinAIR,ToutH2,TinWAT,I,PoutAIR,HrAIRFC,ToutAIR
800.5241115,,29.1382,45.2991,38.8221,53.7121,70.0895,1268.2417,52.276,51.2159
800.6247893,,29.1391,45.3454,38.8162,53.7034,70.0895,1268.3555,52.2889,51.2092
800.7254666,,29.1429,45.4141,38.8146,53.7031,70.0895,1268.7367,52.323,51.2067
800.8261438,,29.1458,45.4976,38.8152,53.7323,70.0915,1268.8847,52.4072,51.2188
800.9268211,,29.147,45.4786,38.7972,53.7304,70.0939,1268.8847,52.4241,51.213
801.0274982,,29.1489,45.4348,38.7865,53.7307,70.0958,1268.9701,52.3193,51.208
801.1281756,,29.1518,45.4024,38.7508,53.7309,70.0967,1269.2205,52.2849,51.206
801.2288519,,29.1523,45.3313,38.7442,53.735,70.0967,1269.1295,52.2594,51.2084
801.329529,,29.1505,45.2643,38.7258,53.7388,70.0937,1269.1238,52.2268,51.2077
801.4302061,,29.1511,45.2078,38.7374,53.7467,70.0947,1269.0271,52.1836,51.2079
801.5308832,,29.1531,45.1567,38.7844,53.7483,70.0947,1268.8849,52.1814,51.2112
801.6315598,,29.1536,45.1121,38.7656,53.753,70.0927,1269.1011,52.1699,51.2118
801.7322368,,29.153,45.0704,38.7469,53.751,70.0937,1269.1637,52.1425,51.23
801.8329139,,29.1547,45.0397,38.7247,53.7489,70.0898,1269.0726,52.0862,51.2293
801.9335911,,29.1548,45.1134,38.7063,53.7485,70.0893,1269.1637,52.0989,51.236
802.0342684,,29.1578,45.2085,38.7803,53.7425,70.0854,1268.8507,52.2046,51.2386
802.1349453,,29.1574,45.368,38.8087,53.7325,70.0854,1268.3897,52.3443,51.2386
802.2356225,,29.1615,45.4745,38.7889,53.7271,70.0863,1268.2702,52.3734,51.2406
802.3362997,,29.1668,45.5348,38.7908,53.7239,70.0858,1267.9914,52.4019,51.2422
802.4369769,,29.1697,45.5837,38.8025,53.7269,70.0838,1267.8377,52.3824,51.247
802.5376542,,29.1729,45.6474,38.7828,53.7231,70.0838,1267.7409,52.3697,51.2349
802.6383314,,29.1738,45.6026,38.8071,53.7214,70.0833,1267.3938,52.4267,51.2356
802.7390085,,29.174,45.5337,38.8756,53.715,70.0837,1267.0012,52.4158,51.225
802.8396857,,29.1749,45.4488,38.9114,53.7117,70.0851,1266.7337,52.3995,51.2203
802.9403627,,29.1762,45.4079,38.9287,53.7114,70.0837,1266.3069,52.3829,51.2182
803.0410399,,29.1771,45.3483,38.8718,53.7125,70.0866,1266.3923,52.2744,51.2216
803.1417172,,29.1797,45.2368,38.8622,53.7139,70.0861,1266.3013,52.2888,51.2228
803.2423943,,29.1804,45.1684,38.8821,53.7129,70.0852,1266.1988,52.3052,51.22
803.3430714,,29.1794,45.1167,38.894,53.7196,70.0862,1266.7963,52.2885,51.2172
803.4437485,,29.179,45.0676,38.8799,53.7139,70.0867,1267.1548,52.2786,51.2166
803.5444256,,29.1784,45.0368,38.8578,53.7136,70.0862,1267.28,52.2836,51.2181
803.6451028,,29.1793,45.1025,38.839,53.7198,70.0877,1267.6328,52.2057,51.224
803.7457801,,29.1808,45.1764,38.8134,53.7276,70.0863,1267.9913,52.2851,51.2238
803.8464576,,29.1802,45.2287,38.8097,53.7233,70.0849,1268.2588,52.2847,51.2215
803.9471351,,29.1786,45.2429,38.8159,53.7194,70.0873,1268.3555,52.2818,51.2224
804.0478122,,29.177,45.2322,38.8177,53.717,70.0873,1268.4977,52.293,51.2179
804.1484894,,29.1745,45.2141,38.8344,53.7164,70.0878,1268.6115,52.1557,51.2229
804.2491664,,29.1716,45.1459,38.8281,53.7181,70.0892,1268.9245,52.1394,51.2247
804.3498437,,29.1719,45.1265,38.802,53.7106,70.0882,1268.8619,52.1392,51.2243
804.450521,,29.172,45.1196,38.8447,53.713,70.0887,1268.2872,52.2925,51.2249
804.5511981,,29.1714,45.075,38.887,53.7073,70.0887,1267.9515,52.3405,51.2251
804.6518753,,29.1705,45.0363,38.8833,53.7066,70.0863,1267.3881,52.3653,51.2241
804.7525526,,29.1693,44.9932,38.8733,53.7079,70.0882,1267.4052,52.2917,51.2216
804.8532294,,29.1684,44.9629,38.9353,53.704,70.0887,1267.2857,52.3183,51.2147
804.9539063,,29.1691,44.9349,38.926,53.714,70.0868,1267.2914,52.2914,51.2155
805.0545835,,29.1694,44.9364,38.9383,53.7199,70.0868,1267.5077,52.2783,51.2144
805.1552607,,29.1708,44.9277,38.9471,53.7268,70.0878,1267.7182,52.2792,51.2083
805.2559379,,29.1715,45.0216,38.9663,53.7311,70.0883,1267.8946,52.2613,51.2078
805.3566151,,29.1696,45.098,38.9798,53.7339,70.0893,1267.741,52.2534,51.2103
805.4572924,,29.1682,45.1647,38.954,53.7394,70.0873,1268.1848,52.2193,51.2086
805.5579697,,29.1648,45.2281,38.9298,53.7503,70.0864,1268.4124,52.1965,51.2124
805.6586468,,29.1634,45.2993,38.9853,53.7455,70.0888,1268.9246,52.2088,51.2091
805.7593238,,29.1609,45.3693,38.992,53.7315,70.0883,1268.8051,52.2311,51.2013
805.860001,,29.1603,45.3705,39.0424,53.7267,70.0888,1268.9018,52.2635,51.2027
805.9606782,,29.1596,45.3496,39.0614,53.7144,70.0892,1269.2148,52.387,51.199
806.0613554,,29.1576,45.3279,39.0645,53.7022,70.0887,1269.0327,52.4318,51.1935
806.1620325,,29.1565,45.3181,39.0827,53.6951,70.0877,1269.0384,52.4373,51.1973
806.2627097,,29.1554,45.2499,39.0821,53.7018,70.0872,1268.862,52.4309,51.2058
806.3633868,,29.1545,45.1931,39.1071,53.7037,70.0853,1268.6742,52.549,51.2034
806.4640644,,29.1527,45.1365,39.1328,53.6966,70.0863,1268.6913,52.4915,51.2044
806.5647416,,29.1541,45.0873,39.1208,53.6912,70.0863,1269.01,52.4937,51.1976
806.6654192,,29.1518,45.0295,39.0954,53.6975,70.0853,1269.0669,52.4751,51.2024
806.7660964,,29.1521,44.993,39.0991,53.7099,70.0858,1269.0099,52.4457,51.2131
806.8667737,,29.1507,45.0435,38.9783,53.7192,70.0862,1268.9815,52.3848,51.2183
806.967451,,29.148,45.1184,38.9832,53.725,70.0877,1269.0156,52.2948,51.2173
807.0681283,,29.146,45.1929,38.9787,53.7323,70.0877,1269.0611,52.2523,51.2347
807.1688056,,29.1417,45.2521,38.9741,53.7435,70.0868,1268.8449,52.232,51.2418
807.2694829,,29.1397,45.3879,39.0278,53.722,70.0859,1268.5945,52.2601,51.2294
807.37016,,29.1405,45.5319,39.0337,53.7185,70.0873,1268.4579,52.1704,51.2272
807.4708366,,29.1408,45.6214,39.0726,53.7286,70.0873,1268.4977,52.2454,51.2346
807.571514,,29.1388,45.5752,39.0885,53.7219,70.0887,1268.253,52.2565,51.2391
807.6721913,,29.1396,45.5437,39.0981,53.7228,70.0868,1268.1904,52.268,51.2429
807.7728684,,29.1418,45.5181,39.1061,53.7196,70.0863,1267.7181,52.3785,51.2425
807.8735455,,29.1418,45.4658,39.1103,53.7246,70.0873,1267.462,52.3854,51.2446
807.9742226,,29.1436,45.406,39.1066,53.7315,70.0854,1267.3653,52.3643,51.2479
808.0748996,,29.1459,45.3002,39.1075,53.7348,70.0864,1267.3312,52.3533,51.2479
808.1755765,,29.1472,45.221,39.094,53.7137,70.0873,1267.5588,52.4511,51.2398
808.2762537,,29.149,45.0814,39.054,53.7267,70.0882,1267.5645,52.5413,51.246
808.3769309,,29.1473,44.9271,39.0291,53.7286,70.0863,1267.5929,52.5535,51.2518
808.4776081,,29.1467,44.8236,38.9881,53.7132,70.0863,1267.2174,52.4649,51.2429
808.5782851,,29.1458,44.8811,39.0009,53.7206,70.0873,1267.0239,52.4317,51.2452
808.6789641,,29.1461,44.9358,39.0172,53.7133,70.0887,1266.7792,52.4333,51.2442
808.7796413,,29.1424,44.9539,39.0137,53.6995,70.0892,1267.0296,52.3969,51.2313
808.8803185,,29.1412,44.9389,39.0293,53.6973,70.0868,1267.132,52.5118,51.2346
808.9809957,,29.1412,44.9418,39.0303,53.6895,70.0872,1266.9726,52.5312,51.2362
809.0816729,,29.1412,44.997,39.0443,53.6829,70.0872,1266.6767,52.5689,51.2317
809.1823501,,29.1398,45.0051,39.0365,53.6953,70.0867,1266.4605,52.492,51.2311
809.2830272,,29.1381,45.0106,39.0206,53.6276,70.0853,1266.4491,52.4313,51.231
809.3837046,,29.1355,45.0319,39.0271,53.6363,70.0863,1266.3695,52.4887,51.2327
809.4843816,,29.1338,45.0043,39.0529,53.6515,70.0849,1266.7792,52.4752,51.2458
809.5850588,,29.1329,44.9641,39.0647,53.6561,70.0825,1267.1092,52.4716,51.2531
809.6857336,,29.1295,44.9257,39.0546,53.6384,70.0821,1267.3596,52.4968,51.2493
809.7864109,,29.1303,44.892,39.0862,53.6516,70.0821,1267.7352,52.4378,51.2566
809.8870879,,29.1303,44.9368,39.1063,53.6593,70.084,1268.0482,52.2981,51.2588
809.9877651,,29.1286,44.961,39.1378,53.6586,70.0826,1268.1962,52.2839,51.2602
810.0884421,,29.1258,44.9917,39.1509,53.661,70.0816,1268.6742,52.2994,51.2597
810.1891193,,29.1275,45.0376,39.1796,53.6669,70.0792,1269.0099,52.3005,51.2645
810.2897964,,29.1286,45.0367,39.1847,53.7333,70.0811,1269.0384,52.26,51.258
810.3904735,,29.1312,45.027,39.2029,53.7328,70.083,1269.5619,52.1788,51.2675
810.4911506,,29.1317,45.035,39.1775,53.7284,70.083,1269.6586,52.1783,51.2566
810.5918279,,29.1331,45.0848,39.1608,53.7242,70.083,1269.5733,52.1798,51.2566
810.6925053,,29.1353,45.1793,39.1682,53.7487,70.0825,1269.8692,52.1334,51.2684
810.7931825,,29.1376,45.3512,39.1936,53.7298,70.0801,1269.5562,52.2224,51.2886
810.8938598,,29.1429,45.4202,39.236,53.7186,70.0782,1269.1294,52.2911,51.2945
810.994537,,29.1501,45.4726,39.2504,53.7186,70.0777,1268.8221,52.3246,51.2928
811.0952143,,29.1567,45.5114,39.3005,53.725,70.0763,1268.4579,52.2921,51.303
811.1958914,,29.1605,45.46,39.3162,53.7237,70.0768,1268.1563,52.4294,51.3043
811.2965686,,29.1605,45.4699,39.3868,53.7177,70.0749,1268.4977,52.5324,51.3063
811.3972457,,29.1558,45.4693,39.3969,53.6972,70.072,1268.4806,52.5272,51.2943
811.4979229,,29.1497,45.5008,39.5044,53.7039,70.0705,1268.3896,52.505,51.3008
811.5986,,29.1405,45.4791,39.5537,53.696,70.0705,1268.5091,52.5085,51.2902
811.6992769,,29.126,45.4259,39.5505,53.6867,70.0695,1268.1734,52.5134,51.2711
811.799954,,29.1049,45.2975,39.4752,53.7042,70.0714,1268.2929,52.4035,51.2492
811.9006312,,29.0775,45.2109,39.4227,53.6995,70.0733,1268.475,52.3904,51.2348
812.0013084,,29.0439,45.1244,39.3859,53.6746,70.0772,1268.7766,52.4289,51.2293
812.1019855,,29.008,45.0642,39.3238,53.6631,70.0791,1268.8847,52.439,51.2246
812.2026629,,28.9789,45.0943,39.3948,53.6568,70.0796,1268.8676,52.3167,51.2198
812.3033403,,28.9546,45.098,39.3831,53.6653,70.0796,1268.6798,52.2178,51.2336
812.4040176,,28.9384,45.1112,39.4197,53.6774,70.0791,1268.2473,52.2418,51.2395
812.5046958,,28.9271,45.1291,39.3736,53.6726,70.0786,1268.0652,52.2466,51.2414
812.6053729,,28.9204,45.153,39.3814,53.6817,70.0771,1267.8148,52.2467,51.2555
812.7060501,,28.9222,45.212,39.3989,53.6881,70.0776,1267.5587,52.3121,51.2725
812.8067273,,28.9293,45.2457,39.4823,53.6898,70.0757,1267.5075,52.3526,51.2879
812.9074044,,28.9394,45.309,39.5997,53.6931,70.0743,1267.5303,52.3513,51.3012
813.0080815,,28.958,45.4217,39.6531,53.684,70.0699,1267.3198,52.3079,51.3125
813.1087587,,28.9789,45.5523,39.6661,53.6835,70.068,1267.2686,52.3101,51.3008
813.2094357,,28.9922,45.6159,39.5894,53.6824,70.0694,1267.4678,52.3018,51.3035
813.3101128,,29.0025,45.6708,39.5356,53.6714,70.0694,1267.3768,52.319,51.2856
813.4107899,,29.0046,45.7319,39.4884,53.6633,70.0713,1267.4565,52.3283,51.271
813.5114661,,28.9974,45.7675,39.4215,53.6574,70.0742,1267.5589,52.4266,51.2547
813.6121434,,28.9839,45.7996,39.3361,53.6516,70.0766,1267.2118,52.4357,51.2332
813.7128206,,28.9622,45.7805,39.2812,53.6442,70.078,1267.3541,52.3697,51.2113
813.8134977,,28.9361,45.8328,39.2123,53.6376,70.0819,1267.1549,52.3507,51.1898
813.9141748,,28.9089,45.8365,39.0716,53.6452,70.0824,1266.95,52.4248,51.1785
814.014852,,28.8773,45.8085,39.0066,53.6821,70.0834,1266.8475,52.4949,51.1697
814.1155292,,28.8501,45.627,38.9594,53.6884,70.0839,1266.8816,52.5003,51.1703
814.2162065,,28.8284,45.5492,38.915,53.6985,70.083,1266.7166,52.4786,51.1638
814.3168836,,28.8114,45.4953,38.9327,53.7107,70.082,1266.6711,52.4487,51.1631
814.4175607,,28.8038,45.4094,38.9173,53.7247,70.0811,1266.5801,52.4073,51.1757
814.5182379,,28.8065,45.3386,38.9014,53.7216,70.0802,1266.3582,52.3201,51.178
814.6189149,,28.8188,45.2904,38.8978,53.7268,70.0798,1266.7565,52.3263,51.2034
814.7195922,,28.8333,45.2442,38.9173,53.7325,70.0808,1266.6256,52.3482,51.2144
814.8202693,,28.8532,45.1228,38.9429,53.7424,70.0788,1266.8362,52.3479,51.2276
814.9209466,,28.8755,45.0737,38.9469,53.7275,70.0778,1267.024,52.2895,51.2262
815.0216239,,28.9009,45.0648,38.9582,53.7219,70.0773,1267.2232,52.2123,51.2229
815.122301,,28.9246,45.157,38.9744,53.7211,70.0787,1267.2232,52.2019,51.2248
815.222978,,28.9454,45.2189,38.9896,53.7143,70.0787,1267.3882,52.2307,51.2308
815.3236553,,28.9639,45.2715,38.9713,53.7151,70.0811,1267.3711,52.2208,51.2414
815.4243326,,28.9775,45.4174,38.9673,53.6949,70.0816,1267.5702,52.3203,51.2434
815.5250097,,28.9904,45.4948,38.9713,53.6998,70.0835,1267.7124,52.4434,51.2527
815.625687,,28.9994,45.5444,39.0082,53.6948,70.0839,1267.6669,52.4488,51.2364
815.726364,,29.0107,45.4849,39.0023,53.7005,70.0815,1267.7238,52.4306,51.2439
815.8270412,,29.022,45.444,38.9756,53.6845,70.0801,1267.3766,52.4249,51.2468
815.9277183,,29.0326,45.3977,38.9898,53.7009,70.0796,1267.1604,52.3682,51.255
816.0283955,,29.0408,45.3242,38.9841,53.7094,70.0796,1266.8815,52.4704,51.2627
816.1290727,,29.0515,45.2687,38.9902,53.6897,70.0782,1266.6425,52.5158,51.2676
816.2297499,,29.061,45.2088,38.9653,53.691,70.0801,1266.6311,52.5082,51.2683
816.330427,,29.0703,45.1492,38.93,53.6897,70.0772,1267.0806,52.5189,51.2634
816.4311041,,29.0811,45.0086,38.9425,53.703,70.0772,1267.1945,52.4345,51.255
816.5317814,,29.0916,44.9523,38.9551,53.7149,70.0767,1267.4848,52.3001,51.2577
816.6324585,,29.1011,44.9521,38.9453,53.7161,70.0758,1267.9116,52.2702,51.2615
816.7331358,,29.1109,44.9911,38.9563,53.7157,70.0782,1268.0425,52.3074,51.2594
816.8338129,,29.1184,45.0414,38.977,53.7199,70.0792,1268.4523,52.3378,51.2547
816.93449,,29.1233,45.0804,38.9795,53.7144,70.0826,1269.027,52.3668,51.2471
817.0351672,,29.1291,45.114,38.9799,53.7134,70.0845,1269.1921,52.2547,51.2481
817.1358443,,29.1326,45.1319,38.9735,53.7366,70.084,1269.4539,52.1925,51.2464
817.2365223,,29.1354,45.1242,38.9916,53.7197,70.0806,1269.3799,52.2245,51.2362
817.3371995,,29.1385,45.1184,39.1112,53.7078,70.0821,1268.9873,52.2312,51.2331
817.4378768,,29.1408,45.124,39.0839,53.7112,70.0821,1268.6686,52.2089,51.241
817.5385537,,29.1404,45.1668,39.075,53.7,70.0811,1268.458,52.2356,51.2313
817.6392309,,29.1414,45.1599,39.1452,53.6991,70.0825,1268.1507,52.2586,51.2337
817.7399081,,29.142,45.2193,39.1172,53.6989,70.082,1268.2816,52.2055,51.2355
817.8405853,,29.1406,45.3417,39.1282,53.6977,70.082,1268.219,52.2175,51.245
817.9412626,,29.1426,45.2883,39.1257,53.6905,70.0835,1268.0369,52.2629,51.2301
818.0419397,,29.1436,45.2303,39.1478,53.683,70.084,1268.4125,52.2741,51.2206
818.142617,,29.1435,45.202,39.1564,53.6865,70.085,1268.6515,52.2997,51.2238
818.2432933,,29.1439,45.2114,39.1582,53.7045,70.0865,1268.7255,52.2743,51.2321
818.3439706,,29.1463,45.1999,39.0578,53.7116,70.0884,1268.8507,52.2969,51.2354
818.4446482,,29.1498,45.1982,39.0748,53.7139,70.0918,1269.1181,52.315,51.2386
818.5453256,,29.1557,45.1597,39.0789,53.7121,70.0904,1269.0555,52.3114,51.2421
818.6460027,,29.1605,45.1347,39.0076,53.713,70.0895,1269.01,52.3232,51.2357
818.7466797,,29.1643,45.1029,39.0386,53.7036,70.091,1269.0669,52.3579,51.2295
818.8473568,,29.1675,44.9597,39.03,53.7181,70.0905,1269.0839,52.3029,51.2165
818.9480339,,29.169,44.9935,39.0426,53.7161,70.0871,1269.0441,52.2703,51.2178
819.0487111,,29.1703,45.02,38.9827,53.7278,70.0871,1268.8563,52.2402,51.2262
819.1493881,,29.1704,45.0282,38.9784,53.722,70.088,1268.7311,52.2055,51.216
819.2500654,,29.1724,45.0747,38.9822,53.7252,70.0894,1268.7653,52.2787,51.2157
819.3507426,,29.1715,45.1405,38.9693,53.7275,70.0899,1268.8051,52.2697,51.2183
819.4514192,,29.1711,45.1978,39.0218,53.7272,70.0874,1268.7368,52.2659,51.2132
819.5520963,,29.1667,45.1619,38.9865,53.7369,70.0903,1268.7994,52.2667,51.2149
819.6527736,,29.165,45.0967,38.9671,53.7429,70.0912,1268.9189,52.2413,51.2196
819.7534508,,29.1644,45.0512,38.935,53.7347,70.0897,1268.7538,52.2465,51.2121
819.8541284,,29.1649,45.0466,38.9084,53.737,70.0916,1268.7197,52.2441,51.2138
819.9548068,,29.1663,45.0714,38.8827,53.7438,70.093,1268.7254,52.3401,51.2197
820.055484,,29.1682,45.0992,38.9018,53.7,70.0916,1268.7254,52.441,51.2084
820.1561613,,29.1701,45.1315,38.8834,53.6948,70.0911,1268.7083,52.4776,51.1996
820.2568384,,29.1696,45.1169,38.849,53.6528,70.0906,1268.6855,52.4667,51.1924
820.3575156,,29.1705,45.1329,38.9347,53.6524,70.0887,1268.6798,52.5768,51.1891
820.4581927,,29.1689,45.1297,38.8627,53.6503,70.0912,1268.6969,52.5954,51.1933
820.5588699,,29.169,45.1928,38.868,53.6387,70.0888,1268.7311,52.5699,51.1927
820.6595469,,29.1661,45.1948,38.8816,53.6385,70.0888,1268.6002,52.5719,51.1896
820.7602241,,29.1638,45.1808,38.8598,53.6456,70.0879,1268.5433,52.5533,51.1901
820.8609008,,29.1619,45.2034,38.853,53.6421,70.086,1268.6287,52.6592,51.197
820.9615768,,29.1616,45.1538,38.8437,53.6496,70.0865,1268.6628,52.5342,51.2037
821.062254,,29.1622,45.1128,38.8442,53.6856,70.087,1268.6457,52.4507,51.2087
821.1629312,,29.1631,45.0801,38.8532,53.6924,70.0861,1268.5831,52.4647,51.223
821.2636083,,29.1636,45.0468,38.8748,53.7279,70.0871,1268.2417,52.3744,51.2299
821.3642853,,29.1651,44.9925,38.8204,53.7264,70.088,1268.4807,52.2603,51.2224
821.4649626,,29.1659,44.9657,38.8392,53.7284,70.0855,1268.6002,52.2579,51.2158
821.5656397,,29.1684,44.9807,38.8565,53.7339,70.0879,1268.253,52.2697,51.2107
821.6663169,,29.1733,45.0836,38.9889,53.7347,70.0884,1267.9571,52.262,51.2133
821.7669941,,29.1761,45.248,39.0318,53.7286,70.0879,1268.2417,52.3054,51.2191
821.8676716,,29.18,45.2879,39.0338,53.7161,70.0903,1268.4351,52.2544,51.2069
821.9683489,,29.1806,45.3659,39.0593,53.7101,70.0898,1268.5262,52.2398,51.202
822.0690262,,29.1797,45.3529,39.0777,53.7152,70.0902,1268.8335,52.2216,51.2051
822.1697034,,29.1785,45.3487,39.0588,53.7175,70.0907,1268.8221,52.1686,51.2038
822.2703808,,29.1791,45.3452,39.0425,53.7197,70.0888,1269.0952,52.286,51.2006
822.371058,,29.1761,45.3241,39.0155,53.7178,70.0893,1268.8619,52.2808,51.2035
822.4717351,,29.1752,45.3122,38.9896,53.7158,70.0888,1268.5831,52.2547,51.2006
822.5724123,,29.1718,45.2916,38.9598,53.7215,70.0878,1269.118,52.3839,51.2078
822.6730894,,29.1676,45.209,38.9303,53.7082,70.0873,1269.6813,52.4379,51.1933
822.7737665,,29.1642,45.0609,38.9187,53.7019,70.0892,1269.4992,52.3909,51.1914
822.8744434,,29.1617,45.0115,38.9215,53.7148,70.0892,1269.431,52.3395,51.1927
822.9751205,,29.1614,44.9611,38.8901,53.7073,70.0873,1269.505,52.3913,51.1852
823.0757975,,29.1621,45,38.8616,53.6948,70.0883,1269.3684,52.4156,51.1777
823.1764748,,29.1622,45.0337,38.8577,53.6927,70.0892,1269.5619,52.4343,51.1741
823.2771518,,29.1615,45.08,38.8738,53.6885,70.0892,1269.744,52.4483,51.1732
823.3778291,,29.1648,45.144,38.8661,53.6927,70.0897,1269.818,52.4416,51.1777
823.4785063,,29.1671,45.1952,38.8494,53.684,70.0912,1270.1651,52.4579,51.1669
823.5791834,,29.1709,45.2884,38.8673,53.6817,70.0907,1269.8692,52.3176,51.1648
823.6798608,,29.1734,45.4074,38.7715,53.69,70.0883,1269.6245,52.4171,51.1746
823.780538,,29.1759,45.4114,38.7872,53.7107,70.0869,1269.4936,52.512,51.1833
823.8812154,,29.1747,45.4078,38.8025,53.6564,70.0854,1269.6301,52.5822,51.1866
823.9818925,,29.1736,45.3943,38.8141,53.6587,70.0873,1269.3057,52.5705,51.1887
824.0825697,,29.1709,45.379,38.7924,53.619,70.0863,1268.7423,52.6326,51.1941
824.1832469,,29.1709,45.3716,38.8133,53.6028,70.0858,1267.9399,52.6073,51.2051
824.2839241,,29.169,45.3615,38.7713,53.6107,70.0872,1268.0025,52.4605,51.202
824.3846014,,29.1649,45.3402,38.7531,53.6131,70.0857,1268.0537,52.4766,51.2
824.4852786,,29.1623,45.3058,38.7779,53.608,70.0842,1267.7578,52.5019,51.2014
824.5859559,,29.159,45.1723,38.7743,53.61,70.0867,1267.6383,52.4996,51.1972
824.6866329,,29.1539,45.0717,38.7349,53.61,70.0891,1267.3993,52.3663,51.1927
824.7873102,,29.1497,45.1398,38.7288,53.604,70.0905,1267.4163,52.2617,51.1849
824.8879873,,29.1488,45.2141,38.692,53.6588,70.0915,1267.1944,52.3254,51.183
824.9886645,,29.147,45.3546,38.6808,53.6327,70.093,1267.2456,52.4664,51.19
825.0893418,,29.147,45.322,38.7288,53.6642,70.094,1267.6952,52.4124,51.1902
825.1900189,,29.1462,45.2671,38.7182,53.6838,70.094,1268.3098,52.4391,51.1806
825.2906961,,29.1464,45.2271,38.7375,53.6809,70.0935,1268.1789,52.461,51.1888
825.3913731,,29.1473,45.2003,38.8611,53.6776,70.0945,1268.0594,52.5262,51.1878
825.4920503,,29.1476,45.1928,38.8638,53.6847,70.095,1268.0992,52.5055,51.1896
825.5927274,,29.1482,45.2312,38.8665,53.6832,70.093,1268.2927,52.5276,51.1807
825.6934045,,29.1496,45.2601,38.8728,53.6788,70.093,1268.5545,52.5285,51.1752
825.7940817,,29.1493,45.2289,38.8333,53.685,70.094,1268.5944,52.5251,51.1751
825.8947588,,29.1482,45.1662,38.8418,53.6852,70.093,1268.0709,52.3917,51.1786
825.995436,,29.1495,45.0301,38.8338,53.721,70.092,1267.7124,52.2179,51.1851
826.096113,,29.1507,45.0913,38.7989,53.7411,70.091,1267.9286,52.287,51.1905
826.1967903,,29.1541,45.1808,38.81,53.7341,70.092,1267.9059,52.3084,51.19
826.2974676,,29.1584,45.2331,38.8283,53.7328,70.092,1267.519,52.3171,51.185
826.3981448,,29.1615,45.2787,38.7502,53.7326,70.0915,1267.5247,52.239,51.1884
826.4988221,,29.1652,45.2108,38.7629,53.7363,70.0915,1267.3142,52.2312,51.2001
826.5994996,,29.1695,45.1509,38.7767,53.7425,70.093,1266.9443,52.2021,51.2079
826.7001768,,29.1762,45.1324,38.7992,53.7455,70.094,1266.4777,52.1779,51.2115
826.8008543,,29.1859,45.1045,38.8278,53.7041,70.0945,1266.2956,52.3189,51.212
826.9015316,,29.1966,45.0976,38.8404,53.7,70.095,1266.5915,52.3313,51.2067
827.0022088,,29.2055,45.1044,38.8451,53.7014,70.0955,1267.0183,52.3309,51.2057
827.102886,,29.2153,45.1082,38.8651,53.6858,70.096,1266.9842,52.3859,51.1915
827.2035631,,29.2228,45.0522,38.8573,53.6013,70.0955,1267.3085,52.4251,51.1908
827.3042403,,29.2319,45.0168,38.8656,53.5909,70.096,1267.2345,52.4532,51.189
827.4049175,,29.2421,45.0223,38.8483,53.5866,70.0951,1267.1378,52.4683,51.1885
827.5055945,,29.2511,45.0464,38.8406,53.5799,70.0942,1267.3483,52.4548,51.1839
827.6062714,,29.2583,45.0886,38.8248,53.5711,70.0937,1267.6954,52.5724,51.1872
827.7069485,,29.2635,45.0527,38.8246,53.5704,70.0937,1267.7124,52.5924,51.1929
827.8076254,,29.2679,45.0313,38.8559,53.611,70.0922,1268.0652,52.4581,51.1955
827.9083026,,29.2717,45.0327,38.8707,53.6005,70.0922,1268.1505,52.4627,51.2009
828.0089799,,29.2787,45.036,38.906,53.5838,70.0907,1268.2302,52.5189,51.1954
828.1096571,,29.2831,45.0128,39.0331,53.5999,70.0917,1268.1505,52.3842,51.2068
828.2103343,,29.2869,45.1332,39.0544,53.6842,70.0917,1268.0709,52.3368,51.204
828.3110114,,29.2901,45.2531,39.0477,53.6941,70.0917,1268.4863,52.3125,51.2045
828.4116886,,29.2923,45.3189,39.0457,53.7012,70.0941,1268.583,52.2968,51.2031
828.5123658,,29.2938,45.4612,39.0402,53.706,70.0931,1268.8903,52.3187,51.1996
828.613043,,29.297,45.5719,39.0407,53.7033,70.0907,1269.0155,52.2316,51.196
828.7137203,,29.3016,45.5735,39.0759,53.7074,70.0897,1269.4765,52.2475,51.1948
828.8143974,,29.3051,45.5983,39.0345,53.7025,70.0878,1269.3342,52.2769,51.1873
828.9150746,,29.3083,45.5984,39.0193,53.7174,70.0864,1269.67,52.2623,51.1889
829.0157516,,29.3097,45.6018,39.0074,53.7366,70.0859,1269.7269,52.197,51.2055
829.1164287,,29.3128,45.6221,38.8883,53.7372,70.0835,1269.6643,52.1736,51.1972
829.2171059,,29.3182,45.5481,38.8632,53.7407,70.083,1269.7155,52.2806,51.2081
829.317783,,29.3221,45.5009,38.8612,53.747,70.0825,1269.7212,52.2686,51.2144
829.4184602,,29.329,45.4233,38.8745,53.725,70.0786,1269.7269,52.3088,51.2142
829.5191373,,29.338,45.366,38.9011,53.7212,70.0791,1269.5619,52.4309,51.2155
829.6198146,,29.3488,45.2923,38.9371,53.7039,70.08,1269.5733,52.4425,51.226
829.7204917,,29.3608,45.3691,38.9228,53.7021,70.0791,1269.5619,52.4412,51.2296
829.8211689,,29.3744,45.4908,38.9512,53.7075,70.0786,1269.6473,52.4179,51.2441
829.9218463,,29.3888,45.6122,38.9949,53.6632,70.0805,1269.4936,52.4546,51.2522
830.0226376,,29.1741,45.6382,38.6443,53.7158,70.0781,1269.3229,52.5813,51.233
830.1234289,,28.9759,45.6663,38.5499,53.73,70.0756,1269.2603,52.5143,51.2301
830.2242201,,28.8006,45.6756,38.5368,53.7268,70.0683,1268.8961,52.3481,51.2237
